SubjectID,Dice_Label1,Dice_Label2
10,0.0,0.35574190865617855
101,1.0,0.2422680412371134
103,0.00718562874251497,0.25633051976899157
104,0.3777234913508517,0.007596138629529989
105,1.0,0.20645212617844783
107,1.0,0.0
108,0.0,0.1903547588689717
109,0.0,0.21831555719014342
11,0.5236705577172504,0.10877192982456141
110,0.0,0.337220602526725
111,0.004830917874396135,0.37315904446480164
112,0.44991732660342876,0.03680182380719752
113,0.4725411536865403,0.018018956358712635
114,0.4691837867851194,0.0557732196358608
115,0.2946663477636929,0.4787523835467175
116,0.5178519593613933,0.0
118,1.0,0.18800188946622579
119,0.531757005899705,0.2903250517069683
12,0.0,0.0004873294346978557
122,0.2856117913124854,0.0
125,0.2830526692941598,0.5653579768866889
127,0.003942551393973529,0.2002922434960758
129,1.0,0.2020026121027427
13,0.12313725490196079,0.05755395683453238
130,0.4364263211080069,0.0
131,0.03097273753831263,0.15297900210375898
132,0.048634493078937524,1.0
133,0.36066063821836936,0.0
135,0.242495126705653,0.0023678828974276183
136,1.0,0.4157001656858824
138,0.38953521366551275,0.002954937207584339
139,1.0,0.5278501467532896
14,0.3356231599607458,0.3918717003685626
141,0.39730483271375466,0.3324732082664993
142,0.6406494801310355,0.115
144,0.3078550139409672,0.062196790645602684
145,0.005087209302325582,0.0998185117967332
146,0.0,0.31610570532248633
148,0.0,0.0007914523149980214
149,0.08523545916432851,0.0
150,0.06229696158991019,0.13287030046806583
151,0.08928046989720999,0.3511192660550459
152,1.0,0.2092373791621912
153,0.04565868263473054,0.3336986301369863
154,0.0,0.07942882641677822
155,0.15406314419008355,0.0
156,0.5618392347709347,1.0
157,0.29831998743915844,0.48861703519560384
158,0.0,0.25522872161950566
159,0.284244721169464,0.0
161,0.02233951147661716,0.11226902530869604
163,0.0009737098344693282,0.4239355077125221
164,0.0,1.0
165,0.0,0.41606425702811245
166,0.6818766986125018,0.4462851659174706
169,0.4724671585387799,0.1526800708028866
17,0.526929189475543,0.03922942206654991
170,0.41154629296921785,1.0
171,0.37653590826795413,1.0
172,0.13023985653440934,0.12996502137582588
173,0.33794919717950894,0.41560261600747433
174,0.0,0.2385905603952672
175,0.0,0.0
176,0.0,0.002484472049689441
177,1.0,0.5386162011758764
178,0.0193596425912137,1.0
179,0.0,1.0
18,1.0,0.544932882467466
180,0.4662274923144488,0.0997929241750011
181,0.0036030134294136916,1.0
183,0.0,1.0
184,0.35785288270377735,0.318620178041543
185,0.2914231856738926,0.2614422524999245
187,1.0,0.35933263816475497
188,1.0,0.365370839521272
190,1.0,0.2631137724550898
191,1.0,0.1366472618259142
193,0.041666666666666664,0.21948324659910526
194,0.3441665748595351,0.0
195,0.2515923566878981,0.6942159961662641
196,1.0,0.2544560540872772
197,0.39034411915767847,1.0
198,0.11027397260273973,0.0
2,0.04073987356590962,0.03415395284327323
20,0.13333333333333333,1.0
201,0.0,0.0
21,0.0,1.0
22,0.0071694471253274505,1.0
23,0.45555237276807026,1.0
24,0.0,0.02863849765258216
25,0.0,1.0
26,0.328133125325013,0.16620803522289487
27,0.6827705408709582,0.44772169872208595
29,0.0,1.0
3,0.28513674197384065,0.02127151051625239
30,0.07930283224400872,0.1772406847935549
31,0.014068863383931877,0.6157128281235507
32,0.41802252816020025,0.43924768633694894
33,0.0,0.0
34,1.0,0.0743651753325272
36,0.6522408839124382,0.0001436162573603332
37,0.3229699901376039,0.0
39,0.238182934315531,0.49972093023255815
4,0.20758585340850846,0.4008867541104748
41,0.5768729572109119,0.0
42,0.0,1.0
44,0.2188603126575895,0.22065001105460977
45,1.0,0.26852338413032056
46,0.0,0.5473131866203362
47,0.0,0.0
48,1.0,0.09479972578591715
49,0.4497331910352188,0.31804201862681397
5,1.0,0.0
50,0.24656581464093202,0.2496870798757591
52,1.0,0.47342861107256834
53,0.0,0.31416126870672323
55,0.22262280306444343,1.0
56,0.0,0.12638146167557932
57,0.1643835616438356,0.01949106659447753
58,0.514811990379539,0.32644957258860313
6,0.36791964378171277,0.0
60,0.15828142469254114,0.3036835316038412
61,0.07435238283567333,0.017409326424870468
63,0.1701340730466944,0.49818320902658253
64,0.595226003047232,1.0
66,0.6415391686913127,0.0
67,0.024096385542168676,0.5966552778277289
69,0.2709881007165867,0.3055501762268097
70,0.1534056494686416,0.017648309589623646
71,1.0,0.14685314685314685
74,0.024112525117213665,0.0
75,0.5569609287013775,0.1815239776404825
77,0.03180339718106252,1.0
78,0.18785131459655485,0.20763678696158325
79,0.3770491803278688,0.548393904858385
8,1.0,0.17901471976504318
80,0.6152374880459037,1.0
81,0.0008616975441619991,0.2790156946328231
82,0.0,0.10194239785666444
83,0.30448610646133245,0.07992226405927365
84,0.0021253985122210413,0.4584187742082479
86,0.0,0.05241434582248047
88,0.03640718562874252,0.0
90,0.19737630685223415,0.003532528701795702
91,0.09684947491248541,0.030789604370137395
93,0.0,0.0
94,1.0,0.03800675675675676
95,1.0,0.3633936764828564
96,0.0,0.0
99,0.2052346570397112,0.5375241027673406
