SubjectID,Dice_Label1,Dice_Label2
10,0.15295429208472686,0.801722207013265
101,0.0,0.7647769400591494
103,0.3117437722419929,0.708753741244716
104,0.40265037432234746,0.4705334265082693
105,0.0,0.6081398308680035
107,1.0,0.5826423438363737
108,0.40474145335852946,0.6991989881956155
109,0.2895723930982746,0.715321364277721
11,0.2683276059564719,0.34315049986490137
110,0.19164265129682997,0.3422957600827301
111,0.6734982332155477,0.7577213635514268
112,0.7388996270383579,0.6040328436574876
113,0.8056481857132962,0.5893582007679649
114,0.6420330071564189,0.4387990762124711
115,0.19380775857568006,0.6222885943625164
116,0.6956655552705822,0.6201743462017435
118,0.0,0.7685303378435878
119,0.7329487614523243,0.7885147110953562
12,0.47596439169139465,0.4299636919549016
122,0.6776533071498706,0.43346929776209897
125,0.2797067199903048,0.8768775620403538
127,0.2542290961817303,0.6465376126054769
129,1.0,0.3484960734923692
13,0.705074399084319,0.655257824814231
130,0.7235575258017594,0.42468513853904283
131,0.40705563093622793,0.6306687841891654
132,0.5524256651017214,1.0
133,0.7373484989744546,0.4547299406806119
135,0.7377526085101431,0.3699279817319515
136,1.0,0.6579325870802326
138,0.46510340245286674,0.5116108977875297
139,0.0,0.8345888470384321
14,0.6135629709364908,0.8388237184637635
141,0.7229705985709266,0.7731552587646077
142,0.530405939030169,0.7291159772911597
144,0.6372952186187121,0.557169459962756
145,0.3334438733211739,0.6199613028055466
146,0.37410071942446044,0.7101306240928883
148,0.0,0.3051108968177435
149,0.5146428883643676,0.36460287679799874
150,0.3429735234215886,0.6535719019218025
151,0.6467908425119658,0.731807075321364
152,1.0,0.686787674124103
153,0.5964368706429125,0.7731267415867961
154,0.0,0.7462365591397849
155,0.24759991069435142,0.25922023182297155
156,0.704538856092132,1.0
157,0.659561177481065,0.5778716054121485
158,0.11945784516425453,0.39239723910579993
159,0.4332875400691062,0.40491283676703643
161,0.18724984047798596,0.6662113298513459
163,0.14941114431358762,0.7034578888114512
164,0.25925925925925924,1.0
165,0.0,0.6988950276243094
166,0.7499305362600722,0.8240815428613332
169,0.5090632214962912,0.64
17,0.6624321278557525,0.5913870806209314
170,0.7084899148707723,1.0
171,0.7773251866938221,1.0
172,0.5337637880010762,0.7627283426290743
173,0.5172059172533818,0.6642693084008073
174,0.0,0.6210548029980059
175,0.39592760180995473,0.2404975812024879
176,0.3745727956254272,0.4351542177629134
177,1.0,0.5406276083232051
178,0.5912240184757506,1.0
179,0.06075679516788062,1.0
18,1.0,0.4445009535918627
180,0.7274168726390897,0.6697133482737913
181,0.4363940698230512,1.0
183,0.5694259012016022,1.0
184,0.3614457831325301,0.6520343669761012
185,0.8212345679012346,0.6944991288213065
187,1.0,0.7996820349761526
188,1.0,0.7853344242176314
190,1.0,0.779659620060164
191,0.0,0.5553936466963654
193,0.4271047227926078,0.7844514554437764
194,0.6806228882033201,0.34069192751235583
195,0.5694096193298381,0.8519781868755261
196,0.0,0.7998971722365038
197,0.7609364798059882,1.0
198,0.7340143003064351,0.34503684438664933
2,0.5998984513835999,0.6932684509326845
20,0.5295109612141653,0.0
201,0.38263229308005425,0.46686303387334316
21,0.0,1.0
22,0.40885072655217963,1.0
23,0.7813818809105751,1.0
24,0.6151797603195739,0.6109186871185882
25,0.0,1.0
26,0.5857398588171716,0.673313192346425
27,0.5408094474277612,0.7153344512763182
29,0.0,1.0
3,0.45281636188001734,0.5798436015493679
30,0.545360824742268,0.6718765927083687
31,0.07838784049184527,0.5631899505138942
32,0.7467994310099573,0.8483055027126049
33,0.01556420233463035,0.4474926917022712
34,1.0,0.6081694402420574
36,0.5493948171772439,0.4138048090523338
37,0.7100809312157056,0.5578424414478353
39,0.721875927574948,0.7498846027035938
4,0.5295430518031247,0.8334088335220838
41,0.561890376590461,0.3438877755511022
42,0.0,1.0
44,0.5241528478731075,0.7366392041038395
45,1.0,0.721511131797378
46,0.0,0.8317638218832732
47,0.0,0.48807339449541287
48,1.0,0.4800041495928212
49,0.31225030300309736,0.7286983905568061
5,1.0,0.37709923664122136
50,0.759718117754035,0.794013588402893
52,1.0,0.5631200302915562
53,0.11990982105114838,0.7655503665562341
55,0.4632435465768799,1.0
56,0.0,0.6663769015833592
57,0.40379530253538654,0.4012237762237762
58,0.7670744138634047,0.7366676416106074
6,0.7991728760383614,0.1623285754268122
60,0.6371141112735403,0.7521688062807805
61,0.4570067907222859,0.6960194547548957
63,0.5972962680883473,0.7900449101796407
64,0.5885822127860344,1.0
66,0.8467584451417968,0.19339622641509435
67,0.6688629117959617,0.3820892355032097
69,0.6271229836988991,0.6894534981117103
70,0.7017005105370235,0.5120280388720726
71,0.0,0.6644581164221486
74,0.6483386436049158,0.35783702965362574
75,0.607802981205444,0.7473552088936705
77,0.1975867269984917,1.0
78,0.2868813825608798,0.7270444930029291
79,0.5118501529051988,0.7690712145655682
8,1.0,0.7188827298250666
80,0.4088355464759959,1.0
81,0.01874349184311003,0.6134592680047225
82,0.6872345182204337,0.6812288489429965
83,0.5228718105892268,0.6735598227474151
84,0.29555997349237906,0.6932623222629755
86,0.0,0.4381030776969863
88,0.15011427384167877,0.3136094674556213
90,0.6568047337278107,0.5780314631769455
91,0.2175632911392405,0.5805145307289186
93,0.7005717724947337,0.20854796046220242
94,0.0,0.4126895395150583
95,1.0,0.7663716814159292
96,0.21072982116964717,0.17006802721088435
99,0.1384927872657934,0.7965885878075608
