SubjectID,Dice_Label1,Dice_Label2
10,0.05952380952380952,0.5122562848724218
101,0.0,0.4192412080614425
103,0.10982658959537572,0.4608238138123904
104,0.4042134019806142,0.0731558004285277
105,0.0,0.33820794281754857
107,1.0,0.03876949009692372
108,0.06120925603383926,0.34581105169340465
109,0.041121495327102804,0.40803993694167107
11,0.4330099471939089,0.26837806301050177
110,0.037037037037037035,0.39418968954713757
111,0.13220338983050847,0.5072562138401371
112,0.5964396168062156,0.1877489665539271
113,0.6085516485705748,0.1253140239397074
114,0.6029277218664227,0.13751087902523934
115,0.2636225809328458,0.5875404622636152
116,0.6980952380952381,0.017326732673267328
118,1.0,0.3785675496289145
119,0.6371359223300971,0.4549164265129683
12,0.0387858347386172,0.036372337879875566
122,0.44311275926735383,0.0347604917337855
125,0.3268519623046642,0.6745383375546857
127,0.10754446943365364,0.3235046571653013
129,1.0,0.30102835774384545
13,0.35145299145299147,0.2047872340425532
130,0.6112121212121212,0.04182642035552457
131,0.1205134117285374,0.29858495740246443
132,0.2622412093328952,1.0
133,0.5907354934088949,0.03877656817003629
135,0.40995666633074673,0.05021535875617187
136,1.0,0.5667155078697358
138,0.46696816529218765,0.08500590318772137
139,0.0,0.646061934886902
14,0.5683417085427136,0.5823529411764706
141,0.6524104295629338,0.49441973651086685
142,0.6401131275041244,0.4200605856613935
144,0.4449975681629617,0.2453564675786898
145,0.08453441295546558,0.3183023872679045
146,0.004012036108324975,0.4516459400146306
148,0.0,0.03800475059382423
149,0.25060240963855424,0.01600609756097561
150,0.15005896226415094,0.2625311742597211
151,0.3228105906313646,0.49504884249966546
152,1.0,0.4007261609019683
153,0.2250127269641948,0.515341899396052
154,0.0,0.3435114503816794
155,0.23163009865999115,0.0025023459493274947
156,0.6705564252170201,1.0
157,0.5008330129437396,0.5528181642618699
158,0.0,0.32974910394265233
159,0.35077237741536144,0.03868471953578337
161,0.11750688807804006,0.2761376958328893
163,0.05934242181234964,0.5246360938833208
164,0.05283757338551859,1.0
165,0.0,0.595045149340125
166,0.7674872505194232,0.5832950050593322
169,0.5195789783600766,0.29940670176318207
17,0.6319433990666867,0.16157635467980297
170,0.5521108877367474,1.0
171,0.5152711314971222,1.0
172,0.27426318753519807,0.3007486933182653
173,0.48947299594612265,0.5234957690892672
174,0.0,0.428121372906649
175,0.15488215488215487,0.0
176,0.011320754716981131,0.06265060240963856
177,1.0,0.5462842356479094
178,0.1360824742268041,1.0
179,0.016557097638178718,1.0
18,1.0,0.59152618230643
180,0.6432116788321168,0.23999184256143571
181,0.07329015953245932,1.0
183,0.009026434558349452,1.0
184,0.39676418022763615,0.41936421223920495
185,0.4834355828220859,0.39890938430292405
187,1.0,0.5215132834746691
188,1.0,0.5139049734274609
190,1.0,0.44095673206127384
191,0.0,0.2969767727663758
193,0.20172084130019122,0.40356762949022174
194,0.46997542997542996,0.037857430527587596
195,0.47955890263582573,0.7759308775108833
196,0.0,0.5099416953206757
197,0.6016330038676407,1.0
198,0.3280871670702179,0.0
2,0.21216524807971768,0.17480885311871228
20,0.32546220025626943,1.0
201,0.0,0.0339943342776204
21,0.0,1.0
22,0.05333333333333334,1.0
23,0.6147575076948674,1.0
24,0.10829694323144105,0.15387997362057595
25,0.0,1.0
26,0.47967050374907594,0.4023555626293172
27,0.6756441085537616,0.6040738209159262
29,0.0,1.0
3,0.3549203513473277,0.17074497009244155
30,0.3136427566807314,0.3346240239597818
31,0.037247654250781914,0.6116075088121977
32,0.6094134176325957,0.5852426483853509
33,0.0,0.0
34,1.0,0.21618594231307756
36,0.6316249309401138,0.022578812837262142
37,0.5076892190323228,0.020608439646712464
39,0.5025693730729702,0.6180318902772519
4,0.39908065190137904,0.6015399422521656
41,0.6046603546468802,0.0
42,0.0,1.0
44,0.4631744781410004,0.3717730840818969
45,1.0,0.4119716612848812
46,0.0,0.6453708628237124
47,0.0,0.08136882129277566
48,1.0,0.23528412469209206
49,0.4508871989860583,0.4581979554639829
5,1.0,0.005005005005005005
50,0.44073018562735883,0.43699287961583044
52,1.0,0.5448658649398704
53,0.0,0.47138785354089013
55,0.4583466326204915,1.0
56,0.0,0.2847584856396867
57,0.2805221397491682,0.09479166666666666
58,0.6608266626390776,0.4610610282467355
6,0.5327624720774385,0.0
60,0.3804442072967385,0.45941233115581814
61,0.23909697280656747,0.19577517917766882
63,0.46827458256029686,0.6501976838740431
64,0.6333400177614805,1.0
66,0.7423154334440911,0.0
67,0.21703241393195088,0.5651488454048038
69,0.4353804917841743,0.43292661108526853
70,0.32345148227765835,0.08915761426521829
71,0.0,0.31012694256275974
74,0.23420738974970204,0.002425712553062462
75,0.6075294289150479,0.3982505788525855
77,0.09205776173285199,1.0
78,0.293858575972596,0.37480792304292
79,0.4894162924951892,0.6583592152109689
8,1.0,0.34664465748206463
80,0.6173415801143657,1.0
81,0.004251034791363687,0.3970788043478261
82,0.08433296982915303,0.26339012133839934
83,0.46907881338673546,0.28917470525187566
84,0.07554671968190854,0.579315917048209
86,0.0,0.17125360982568455
88,0.07778177889809147,0.0
90,0.35876633060907953,0.0908323167870883
91,0.1848264729620662,0.16533004318322023
93,0.02560945579906427,0.00615530303030303
94,0.0,0.17267281544166588
95,1.0,0.5072505083908243
96,0.0,0.0
99,0.18625142934014932,0.6505530632512585
